system:index,Aspect,Eastness,Elevation,GaussianCurvature,HAND,Hillshade,HorizontalCurvature,MaximalCurvature,MeanCurvature,MinimalCurvature,Northness,PRCPTOT,ShapeIndex,Slope,TPI,VerticalCurvature,lineament,presence,.geo
00000000000000000011_0,29.343948159174523,0.49005121980162153,1441.4765085552756,-4.2596917357531257E-7,376.40698,0.91138132211013,-5.44380383417702E-4,6.135487052336161E-4,-4.036122923819689E-5,-6.9427116371001E-4,0.8716936399738975,1353.412,-0.03929402998113382,24.46204409396127,18,4.6365792494130825E-4,0.8296851,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b_0,204.164883469809,-0.40936391930943666,1154.2239242606622,-3.4762143750726327E-6,128.99104,0.94019196527052,-0.0026460514710487733,0.0011433114859604188,-9.485836746061976E-4,-0.003040478835172814,-0.9123711862874765,1340.824,-0.2886794397649598,19.765393262805418,1,7.488841218363778E-4,0.86024994,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031_0,172.74437727084003,0.12629631906942582,1058.7079687019261,-3.408778799569905E-6,267.73083,0.8713138613685543,-6.804801939949771E-4,0.0021337990743425907,2.681413877845901E-4,-0.0015975162987734107,-0.9919925603498817,1340.824,0.09149808696615158,29.31265638088834,20,0.0012167629695641574,0.37014288,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a_0,350.39701453026186,-0.16682012307196883,669.2544658700916,-3.223462317015981E-7,6.4729886,0.9526654762795854,-2.4259633692241133E-5,9.923184453576378E-5,-0.001574591675654086,-0.003248415195843936,0.9859873460335347,1602.0305,-0.5988780669141845,17.76686378738743,-111,-0.0031249237176159315,1.3989272,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3_0,7.156092736983163,0.12457291324399647,1349.4717037948321,-1.4951017491751203E-7,229.66367,0.8689438440043437,3.379046898950128E-4,5.035037494681886E-4,1.03282101593946E-4,-2.969395462802966E-4,0.9922104561462269,1353.412,0.16428753505868252,29.7776416254685,-2,-1.3134048670712076E-4,0.71782786,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,310.4295751923794,-0.7612036566603616,1359.1045540912994,2.177662918100733E-6,251.54126,0.9259898970861318,-0.002396184537286707,-8.841245328387572E-4,-0.0016735985699696647,-0.0024630726071005722,0.6485129089593317,1313.1465,-1.3495642548560842,22.12541251565246,99,-9.510126026526222E-4,0.31241962,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000010e_0,227.39934013997868,-0.7360892916731495,1185.7515557128577,2.325724958094917E-6,240.40778,0.9290569923950115,-0.0024539960328732124,-9.272494013506484E-4,-0.0017177236274081016,-0.002508197853465555,-0.676884447069159,1313.1465,-1.3833933968031507,21.533079942178553,42,-9.814512219429917E-4,0.5219058,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117_0,269.1609711906036,-0.999892781253595,1161.540944190722,4.996789646039902E-7,168.71819,0.9250918844291478,0.0015815688896846736,0.001845590727164456,0.0010581663744053294,2.7074202164620277E-4,-0.014643291875476281,1313.1465,0.8555102900240366,22.16144637785618,-47,5.347638591259847E-4,0.69856083,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a_0,217.2261099754596,-0.6049620347698097,1168.9805772875911,7.780727623718967E-7,132.18013,0.9114461625063022,-0.0013779194682839706,-4.957552647045727E-4,-0.001032612377262722,-0.0015694694898208713,-0.7962543164637612,1313.1465,-1.2244998551374084,24.124231463485266,20,-6.873052862414732E-4,0.8534705,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_0,69.2510714354942,0.9351418347922313,887.4215341037818,-2.7654744275441647E-7,132.62221,0.9671578853583723,-0.002442012389863006,1.0979766990723951E-4,-0.001204451399837576,-0.0025187004695823917,0.35427355083525364,1612.1025,-0.5834339880044926,14.903331432909772,-16,3.310959018785389E-5,2.1071565,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164_0,297.46483216615934,-0.8872940848277447,1244.42238159971,4.0541569593617496E-8,183.82034,0.9211080211968709,-4.520983912781078E-4,-6.701906981615522E-5,-3.3597247347787553E-4,-6.049258771395958E-4,0.46120408392564666,1353.412,-0.7952556713365756,22.817628649475466,-7,-2.1984655567764327E-4,1.3647591,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165_0,326.8790664114565,-0.5464079935060517,1251.5034766666988,1.3031128499735176E-6,189.92384,0.9254190626644282,-0.0031295039067457883,-4.153427978521556E-4,-0.0017763910886766272,-0.0031374393795010986,0.8375191368755047,1353.412,-0.8308931418032689,22.2631218193007,-9,-4.2327827060746506E-4,1.3758702,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166_0,305.8962894418306,-0.8100796130753438,1247.8723879276129,2.1273595146464187E-7,186.82684,0.9202356691628061,-0.0012267636521293326,-1.2261031245570507E-4,-9.288339439939554E-4,-0.0017350575755322056,0.5863198960292079,1353.412,-0.733436767245963,22.969506469434542,-9,-6.309042358585783E-4,1.4698589,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169_0,341.5693815608325,-0.31615606414766323,1100.4884638814478,-4.7548582252600446E-7,76.490204,0.9360491736590942,-9.394770870111683E-5,0.0011715103402357753,3.8281806995097437E-4,-4.058742003338266E-4,0.9487071956629499,1353.412,0.3090046165437647,20.64267800709962,-58,8.595838486030654E-4,1.5511172,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_0,348.6769448244935,-0.19634071664783076,1075.9335771480296,-3.8563697684534936E-7,51.518936,0.909702503794619,-3.8906806886440236E-4,6.95188553934367E-4,7.023285130585314E-5,-5.547228513226608E-4,0.9805357326412008,1353.412,0.0715436656118264,24.598475659381727,-73,5.295337714761087E-4,1.5511172,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_0,352.11183459972204,-0.13723995067211317,1062.8148683977051,2.8802399995647704E-8,38.401653,0.9097679343160368,-2.6361155115802484E-4,-9.1382087827638E-5,-2.0328429156413468E-4,-3.1518649530063136E-4,0.9905378316548621,1353.412,-1.156499113513491,24.599575322123467,-79,-1.4295703197024452E-4,1.5419269,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a_0,272.81464458654085,-0.9987936188977387,1343.2799174912413,-1.61298157347371E-7,191.4835,0.951494578869394,-6.401744953332526E-4,1.7376018465918423E-4,-3.7726006055912534E-4,-9.282803057774349E-4,0.04910505930307794,1341.8206,-0.43586640592738396,17.76842009571265,60,-1.1434562578499803E-4,0.671267,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c_0,272.78929721289353,-0.9988152449973008,1351.681845144494,-1.3832910024390003E-7,201.5435,0.9518803744823429,-2.499237961805413E-5,2.6532057581605346E-4,-1.280226610461537E-4,-5.213658979083608E-4,0.04866319308247323,1341.8206,-0.20720264058244234,17.696388040228346,58,-2.3105294247425333E-4,0.71740144,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d_0,272.78929721289353,-0.9988152449973008,1351.681845144494,-1.3832910024390003E-7,201.5435,0.9518803744823429,-2.499237961805413E-5,2.6532057581605346E-4,-1.280226610461537E-4,-5.213658979083608E-4,0.04866319308247323,1341.8206,-0.20720264058244234,17.696388040228346,58,-2.3105294247425333E-4,0.71740144,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180_0,265.31629071018847,-0.9966606438247094,1342.4240191699232,4.5001103087553405E-8,189.78638,0.9749507802130161,-0.001339312239563662,-3.349564496170484E-5,-6.884934052126183E-4,-0.0013434911654635318,-0.08165513487170177,1341.8206,-0.6691755934174993,12.68893540329574,55,-3.767457086157443E-5,0.8697236,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181_0,241.04425244821522,-0.8749938893933877,1336.3987131913918,-1.8776797728787284E-7,184.38374,0.9566412823727303,3.948381743232533E-4,7.793353686875139E-4,2.6920094766523647E-4,-2.40933473357041E-4,-0.48413396237429157,1341.8206,0.33594801480038916,16.752240794525562,51,1.4356372100721965E-4,0.83781093,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188_0,252.13907809902557,-0.9518038124981822,1313.7963761007372,5.842207843722051E-7,162.8171,0.953063595898795,0.0010450382834269816,0.0014429026705470745,9.238976943722763E-4,4.0489271819747806E-4,-0.30670751949361313,1341.8206,1.1332676311067174,17.447392483394626,29,8.027571053175708E-4,0.9200826,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be_0,296.94861997464636,-0.8914132821357492,1241.7448262853559,-1.5641640788935854E-6,190.28151,0.9377180894984629,-0.0011389844295394086,0.0014700671348256142,2.0302926575921864E-4,-0.001064008603307177,0.45319130665974966,1341.8206,0.10201150897473124,20.23296514489742,34,0.0015450429610578459,1.152844,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5_0,183.26690844341698,-0.05698741846856282,1401.5566404828276,-1.3173059955562818E-6,317.25116,0.9375329341953039,-0.0021242130052800245,4.5893406070251206E-4,-0.0012057129969709908,-0.0028703600546444935,-0.9983748965875939,1490.9155,-0.461107193944806,20.253972671037243,18,-2.872129886619575E-4,0.11641576,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8_0,0.19504816308732958,0.003404226070682751,1324.5227409368717,-5.204031823485675E-7,319.613,0.9095749093325829,-9.191322929331983E-5,9.724470943098674E-4,2.1864951387660372E-4,-5.3514806655666E-4,0.9999942056056423,1341.8206,0.18466045443181062,24.64894902706754,64,5.292122570465272E-4,0.64640814,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_0,343.980366559466,-0.2759667334243115,1080.198248619366,7.586368158405224E-9,77.44922,0.8565985659744169,3.524231676994886E-4,4.2724828830497134E-4,2.2250231682873292E-4,1.7756345352494524E-5,0.9611671873524995,1341.8206,0.6918298478327151,31.11189600553547,-45,9.258146595797724E-5,1.1494129,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de_0,336.7114712960019,-0.3953616107555041,1763.1167862309271,-1.271811538857902E-6,210.40977,0.8469926768115633,-0.002570067368965019,4.5178037168630667E-4,-0.0011816649212000791,-0.0028151102140864647,0.9185255558452433,1605.894,-0.4605426679578883,32.14005797094333,39,2.0673752656486153E-4,1.3895323,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5_0,246.8468286701142,-0.9194570066529733,1554.137580392345,-2.654851173335484E-7,26.477634,0.965425753321692,-0.0018601672367045633,8.848533632815816E-5,-0.001455921813038582,-0.003000328962405322,-0.3931905554775628,1576.3785,-0.6001452489919296,14.9304077565331,-73,-0.0010516763893726009,0.035528462,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207_0,152.39008353596165,0.46344940781815436,1187.5026504517746,-9.532963577016341E-7,90.612175,0.8858183603392724,-3.284900080506301E-4,5.995206104519329E-4,-4.952885563828249E-4,-0.0015900977232175826,-0.8861233810215156,1490.9155,-0.2880049761843952,27.63411235115927,-71,-6.620871047150199E-4,1.7289368,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a_0,50.63504410012802,0.7731216522877956,1347.3684906141953,-1.3712223862370038E-6,200.14824,0.8849168897147163,-0.0016028374696232981,8.265778241083295E-4,-4.1616860921203256E-4,-0.0016589150425323947,0.6342577636606342,1490.9155,-0.21319004276297052,27.93895605288206,53,7.705002511992329E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_0,11.318003578539738,0.19625426499132143,1035.2671169300684,-3.471084435642964E-7,161.88284,0.9041999972563238,-0.0011585447020956625,2.776006065008357E-4,-4.863936542477468E-4,-0.0012503879149963293,0.9805530396019974,1353.412,-0.4053012350444037,25.407990219276403,0,1.857573936001689E-4,1.068908,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d_0,28.57532660533662,0.4783137260247477,1108.2737483597434,6.783897872067617E-7,233.54704,0.8573322563371765,-0.0012929658631055142,-6.823469217944626E-4,-8.382738108355778E-4,-9.94200699876693E-4,0.8781890340332897,1353.412,-3.4225122165756368,31.139467689958824,51,-3.83581758565641E-4,1.0760186,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244_0,18.10005010104852,0.3106772607884259,1029.1782720337208,-1.646249644563619E-6,114.26145,0.9250017741378543,-0.002364406738646718,6.55549242546532E-4,-9.278516061087031E-4,-0.002511252454763938,0.950515459963172,1315.998,-0.3730506262981245,22.469991615310995,10,5.087035264293116E-4,0.14972524,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258_0,82.58548469593012,0.991638501503324,1571.1545925237174,-5.636561598764245E-7,381.982,0.9571577415953002,4.2279064820593883E-4,3.9534139759271516E-4,-5.152019769575598E-4,-0.001425745351507835,0.12904682226324748,1343.4415,-0.360211028339035,16.99768251049873,-21,-0.0014531946021210586,0.029213745,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000264_0,174.99118331594994,0.08730903632046137,1504.295776161859,-4.888888738849172E-7,257.95047,0.9000897911795438,0.0012369162556974927,0.0014651148312590737,5.657142223677563E-4,-3.336863865235611E-4,-0.996181274757156,1343.4415,0.4004276358149362,25.74797781978089,9,-1.0548781096198012E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_0,247.84854992193806,-0.9261904180322779,1100.7015545264517,-1.569223894087968E-7,178.40514,0.9740515246613896,-2.485545420069972E-4,4.42457527664736E-4,4.389830882008286E-5,-3.546609100245703E-4,-0.3770561092797653,1353.412,0.07011889337141562,12.901475780893207,34,3.363511596471628E-4,1.0795666,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5_0,192.39328231061103,-0.21462081497076513,1121.502475297609,-7.052161096056246E-7,228.67842,0.9311659953195168,3.054712943047132E-4,9.038527821709309E-4,6.180970199822729E-5,-7.802333781744764E-4,-0.9766974484359445,1353.412,0.046730718822781535,21.25576958712636,70,-1.8185189030825867E-4,0.8092735,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa_0,140.4836361811012,0.6362985722566544,1083.1707292303722,6.49105255854772E-7,176.80817,0.9286171178687683,-0.0014521828625602136,-4.563479950558011E-4,-9.393694699386E-4,-0.0014223909448213988,-0.7714428863785985,1353.412,-1.2380840381195721,21.803794517785423,43,-4.2655607731698607E-4,0.95474046,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab_0,136.5399252105384,0.687848948617562,1090.2705195588126,4.123724404525433E-8,183.87602,0.9295177851621453,-0.0010175094178923704,-3.845029538276652E-5,-5.5546607425312E-4,-0.0010724818531234735,-0.7258538584906156,1353.412,-0.683964977861167,21.676634983669125,45,-9.342273061386979E-5,0.9845106,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae_0,278.3343846913574,-0.9894389789641509,1364.3236851679426,-1.7340451424404098E-6,261.16586,0.9452016838697186,1.64028731405467E-4,0.001385525027533872,6.699065545309628E-5,-0.0012515437166276792,0.14495001519964962,1490.9155,0.03234468264790337,18.91605756208436,62,-3.0047420499274397E-5,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c3_0,87.9671766608563,0.9993706699660537,1232.555857711288,-5.838949784416232E-6,194.92583,0.9842728242262527,0.002286340290991994,0.002854426447166586,4.044246016848027E-4,-0.0020455772437969807,0.03547201730379768,1600.8655,0.1050875526233734,10.332656074612553,55,-0.0014774910876223881,0.3537012,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5_0,173.11677957744374,0.11984609589015303,1363.2211945219378,-1.1069181784602278E-6,209.42522,0.8409903825030467,8.938550403960719E-4,0.0012147454842837977,1.517554162158609E-4,-9.112346518520758E-4,-0.9927924824956564,1490.9155,0.09088560789893897,32.67846644470663,-32,-5.903442079643502E-4,0.0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9_0,13.502635427638557,0.23349008960071063,1078.3273617510522,-7.421658740217892E-7,256.61804,0.9271571334351314,-1.67449848438415E-4,8.162341295912935E-4,-4.651099296114428E-5,-9.09256115513582E-4,0.9723591816084487,1353.412,-0.03432046960046901,22.132779710616646,56,7.442786251612643E-5,0.928061,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb_0,19.029901588235084,0.32606155843586615,1092.936361510418,-1.3755232802760714E-7,293.3767,0.9342953208475423,5.397195139651104E-4,5.804942694450508E-4,1.717685077421881E-4,-2.3695725396067455E-4,0.9453485389581846,1353.412,0.2675418056428936,21.025895376382863,77,-1.9618249848073424E-4,0.913267,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ef_0,334.81134741584196,-0.42560008242806985,1103.6456241829587,-3.7538898051145663E-7,247.23802,0.9441654513817048,-0.0016226826576686915,2.2752373728185838E-4,-7.111827832799853E-4,-0.0016498893038418292,0.9049113602100596,1353.412,-0.4823158374701191,19.25649082366662,76,2.0031709110872062E-4,0.8174807,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f1_0,19.376009152152683,0.3317661572598333,1000.4487041245758,-1.9567749838013995E-8,180.12871,0.8496263902315861,1.3967013911081892E-5,1.3838232919855247E-4,-1.5106003996997975E-6,-1.4140352999795206E-4,0.9433616575296261,1353.412,-0.006874386613798366,31.970247037190454,4,-1.6988214710481495E-5,0.8973941,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4_0,21.971432363889804,0.3741442536414384,1002.8972101841681,2.4088026258449463E-7,189.36137,0.8977028293177036,0.001163729348518717,0.0012225821563680854,7.098039925635865E-4,1.970258287590877E-4,0.92737051789837,1353.412,0.8812295219804099,26.288573628611722,12,2.558786366084562E-4,0.86608535,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6_0,7.775632553436172,0.13529420287152275,1046.97341334153,-5.893665798242285E-7,228.35071,0.9213951808857519,0.001020994253410413,0.001842250555952165,7.611669655955999E-4,-3.1991662476096524E-4,0.9908054696404129,1353.412,0.44822985446608277,22.9842969243022,32,5.013396777807869E-4,0.9081169,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314_0,144.10421629478788,0.5863127456206376,1275.5802553014976,-1.7665257886173033E-6,273.26852,0.8848984832372687,-0.00407313162114255,4.07476576489488E-4,-0.0019639026149899427,-0.004335281806469374,-0.810084788354151,1605.894,-0.5272287284122606,27.773763194214197,82,1.453263911626655E-4,0.33190066,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317_0,25.27007123462198,0.42688555261577854,1534.1375108645868,-6.913157759643846E-7,446.3636,0.9196233422057699,5.484148607640978E-4,7.703358175333269E-4,-6.354274458061938E-5,-8.974213066945656E-4,0.9043056590378727,1353.412,-0.04851134137322695,23.281197317281165,83,-6.755003499253365E-4,0.8048652,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a_0,22.273244001288997,0.3790240634844948,1515.0297437920522,-1.1101263894477597E-6,430.4608,0.8884497913743291,-9.661836370169131E-4,9.211452798068752E-4,-1.4200678691645859E-4,-0.0012051588536397923,0.9253868160394882,1353.412,-0.08503424034158755,27.467800529690003,89,6.821700631839961E-4,0.8037722,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320_0,8.099339536653748,0.1408898196681319,1359.4406771262206,6.947818323649384E-7,264.58994,0.9278365405614678,-6.759202301325599E-4,-6.448543682029126E-4,-8.611393853548682E-4,-0.0010774244025068237,0.9900252818559137,1353.412,-2.534703359022844,22.015935975358346,56,-0.0010463585405771766,0.38874727,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c_0,8.80747940596917,0.15311483857028,576.7524914859807,3.4307322227177116E-7,3.988807,0.9983620020214347,-8.787882068452379E-4,-3.5599432045505593E-4,-6.598492608919878E-4,-9.637042013289197E-4,0.9882084022156445,1612.1025,-1.382479039708635,3.3950551261922826,-47,-4.409103149387376E-4,0.59882057,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419_0,16.90664569855653,0.29081317180036836,927.4390678027704,-4.537980542576312E-7,208.878,0.9067398923501039,-4.186619509789286E-4,1.860579465117404E-4,-0.0011264783435923152,-0.0024390146336963708,0.956779859271405,1612.1025,-0.5463760446714173,25.077513375340317,24,-0.0018342947362057016,1.6621199,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
